#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008     SA_00009     SA_00010
     246    8528.9474     795.3233     683.2564    3307.1261     360.9049     321.5101     456.1015     491.6731    1344.3883     768.6637
     247    9019.3758     341.3223     332.2171    3900.3213     377.3165     327.1788     435.9062     649.2944    1801.9152     853.9041
     248    6973.5643     597.3369     424.6581    2206.9433     596.2037     458.9830     340.0255     342.2747    1362.8864     644.2527
     249    8106.4744     746.9240     572.7795    3325.6300     415.3168     336.2259     271.4691     278.0567    1337.9518     822.1205
     250    6913.6783     424.8747     364.6629    2495.6532     442.2207     337.8021     338.8065     353.0577    1399.8395     756.7610
     251    7197.2393     506.4385     456.9136    2880.4190     413.1251     276.4372     334.1744     470.3782    1270.8657     588.4873
     252    6946.9466     439.4216     368.9332    2498.0456     512.1683     389.1774     414.8591     507.7121    1189.9354     626.6939
     253    8278.1209     639.5328     408.7098    3210.2445     611.0108     503.3565     371.6133     359.4382    1452.5240     721.6909
     254    6687.2467     304.0678     226.4977    2314.7291     527.0329     374.0333     338.4255     540.1656    1462.8853     599.4095
     255    7968.7686     341.4817     412.9104    2976.4744     568.7004     487.7327     361.9002     336.7853    1691.0523     791.7311
     256    7421.4886     439.2549     547.2562    2839.0687     351.4523     245.4339     264.3064     289.0490    1724.3962     721.2711
     257    7086.3076     444.0571     387.6692    2846.3611     554.8092     446.1875     355.2177     340.5546    1055.9079     655.5432
     258    7424.4735     350.5966     382.9554    2952.1032     539.9445     408.8467     322.0088     382.1506    1514.1671     571.7006
     259    9684.2108     857.6743     611.1259    3466.2828     559.6659     313.6978     313.4797     438.9434    2122.5715    1000.7695
     260    7337.3247     661.2619     530.4796    3043.7255     406.8289     319.8829     249.1218     283.8751    1211.5386     630.6104
     261    7975.5284     404.8539     378.5114    3128.6511     587.7568     495.6786     454.3034     419.7249    1495.7373     610.3110
     262    7272.2184     655.4614     487.3176    3109.6790     565.8093     299.2704     233.8969     240.2956     997.6266     682.8616
     263    5305.4974     509.1081     369.7592    1874.5909     287.0452     215.3946     245.8897     272.2889     886.0568     645.3639
     264    5947.0387     390.2956     362.8439    2445.0603     360.1410     356.1216     317.8179     274.3123     877.8161     562.6302
     265    7687.5601     540.5351     332.1463    3346.1362     319.5329     310.7465     436.2507     344.0738    1320.8729     737.2657
     266    8295.2390     573.2332     843.4367    2657.4763     641.7396     397.5261     381.9650     294.7145    1434.8315    1070.3162
     267    8129.7686     439.8304     331.8953    3487.9319     518.6353     301.4081     246.0846     298.3121    1524.6276     981.0433
     268    5786.5912     312.0081     250.9221    2319.5899     351.9461     245.4745     233.0968     282.0799    1082.8745     708.5993
     269    8898.5873     394.0692     442.2628    3754.8400     462.9666     326.9158     425.6290     697.7297    1545.4664     848.7077
     270    6993.3454     560.6171     324.0439    3093.6111     476.9337     236.7825     205.5752     210.6288     979.6781     905.4751
     271    8721.3918     428.6791     293.7148    3574.1319     605.3279     406.1126     358.3109     408.3998    1556.0971    1090.6176
     272    7825.0026     403.4125     310.8074    2937.8991     568.0025     453.3719     383.5192     453.3812    1512.4888     802.1202
     273    9238.2047     806.9146     563.1640    3352.8749     491.2117     471.1942     347.0930     469.8086    1904.8812     831.0625
     274    7533.1449     446.0063     424.3378    2588.3586     649.3152     367.6688     313.5158     411.3615    1541.5149     791.0659
     275    7019.7990     653.9768     513.1876    2128.8646     382.4247     415.2204     429.0641     412.9169    1384.9062     699.2376
     276    7697.2446     420.1654     368.1449    3143.4791     461.1604     303.9299     228.3055     287.4359    1627.3054     857.3181
     277    6409.5445     449.0360     530.7346    2138.9254     314.7652     321.1005     293.8610     259.4061    1327.1650     774.5507
     278    7789.2842     464.0732     469.7249    3138.6954     469.8802     593.7131     485.1395     365.8114    1255.6836     546.5629
     279    6908.8920     400.5333     339.4559    2175.7423     468.2065     444.1861     503.4662     561.9645    1360.0135     655.3237
     280    9160.6626     557.3203     531.5189    3780.8690     467.4419     350.3599     445.7522     489.5152    1460.5826    1077.3025
     281    5697.5570     351.2057     303.7899    2429.7489     346.0050     251.1757     243.9215     233.1008     841.6698     696.9398
     282    8628.6536     500.5358     499.6752    3435.6925     547.7681     548.3174     630.1335     461.8248    1191.9316     812.7748
     283    8514.0476     476.1788     502.9424    3460.4059     377.2488     309.4285     441.4852     707.6614    1560.0089     678.6876
     284    7451.1553     482.4790     437.6034    3290.0372     387.0113     413.2287     344.8644     307.2913     887.3937     901.2462
     285    6613.1764     352.1737     358.6835    2872.8800     380.3160     223.3106     249.5003     376.8763    1300.7222     498.7137
     286    8760.7169     413.1486     442.9765    2888.9576     687.3407     521.8408     646.5694     687.2930    1513.8521     958.7381
     287    6424.7124     491.8663     465.9535    2340.4633     392.3302     299.1507     338.1232     429.9983    1068.5361     598.2908
     288    6445.0580     370.2147     481.1107    2107.4340     357.2794     344.1159     438.6302     475.7604    1353.8768     516.6359
     289    7915.0208     474.6106     530.3447    3009.6445     434.3864     335.2303     243.1207     263.8307    1702.0870     921.7659
     290    6539.8619     381.5278     339.3041    2967.1997     440.5018     309.5036     248.2961     294.3644     967.0678     592.0965
     291    5662.5261     317.8863     253.8338    2143.5140     385.1672     258.0594     196.9065     230.5934    1303.1120     573.4537
     292    5744.3266     468.4801     479.7351    2193.4041     267.7418     213.0304     260.2346     249.3266    1017.4099     594.9641
     293    8610.6292     479.5322     421.8316    3186.5599     690.7427     586.5326     557.0051     385.5368    1497.4599     805.4284
     294    9440.3587     547.4535     532.1990    3818.4331     641.0325     629.8873     534.1509     554.8271    1439.4183     742.9570
     295    7752.3897     462.3810     496.8105    2966.7079     367.3863     337.0430     372.9503     490.5520    1623.8959     634.6628
     296    7123.5669     382.4729     445.1971    2338.3751     402.1091     414.6344     431.5061     506.3711    1423.2277     779.6733
     297    8550.4930     518.2987     587.4481    3349.8227     357.9929     282.9203     307.1310     333.6244    1765.0897    1048.1652
     298   10818.8909     507.0260     483.1436    4318.2218     607.0567     493.7958     439.6584     712.4442    2185.2794    1072.2650
     299    9451.3888     370.5836     499.1270    4160.3395     674.2395     492.8328     391.9404     337.4039    1418.2104    1106.7117
     300    7461.6371     407.8898     320.9336    2795.5152     624.8755     514.9535     334.7627     272.1450    1334.7094     855.8524
     301    8645.2322     590.5388     561.5419    2920.0245     597.0812     425.2644     354.0852     444.2183    1733.3475    1019.1304
     302    8436.6548     745.9387     768.6839    2847.0727     608.3034     335.0364     347.9528     394.5169    1501.7277     887.4222
     303    8494.6810     935.4768     689.2397    3254.5197     350.2333     246.2406     319.1800     388.7288    1370.7460     940.3161
     304    9002.7231     519.1264     637.2764    3343.4809     619.0044     434.4645     281.8297     326.2491    1874.4541     966.8377
     305    7589.6031     358.9330     318.6985    2592.4353     702.8438     511.5220     366.3328     314.3231    1521.0580     903.4567
     306    5058.7788     363.5606     357.7802    2008.3081     348.2439     238.9966     190.7619     217.0356     852.4115     481.6804
     307    9378.4122     478.5841     590.0877    3609.5098     626.7931     478.7549     477.6123     531.5522    1902.9337     682.5842
     308    8067.7947     434.4207     344.1783    3392.6526     435.0735     438.7625     501.1536     376.1603    1424.3855     721.0078
     309    8725.4938     585.9660     602.2080    3412.2145     391.2924     270.3010     293.7022     365.0930    1624.9838    1179.7330
     310    9049.5049     935.8314     639.9220    3420.8068     490.6160     519.8194     536.8424     388.5890    1203.1461     913.9319
     311    6395.7645     313.4844     323.5231    2406.8736     455.8995     384.6703     259.1677     309.4573    1157.9587     784.7299
     312    8213.7866     468.1407     680.8032    2872.6949     410.1364     476.4845     416.9300     443.9539    1830.5907     614.0523
     313    6738.9744     386.4113     459.2455    2676.4890     474.3984     338.7961     226.8885     220.6583    1311.4682     644.6190
     314    6758.1666     357.0522     364.5944    2609.9584     505.8235     264.9211     199.0955     205.4495    1452.1953     799.0769
     315    7896.1889     355.2051     435.4768    3037.7009     477.9759     314.3667     315.8858     312.6810    2021.0699     625.8268
     316    7648.1942     597.0715     514.2833    2612.9766     506.0227     331.6862     285.5021     567.6251    1686.6106     546.4161
     317    7508.7216     461.4090     532.3744    2972.3538     430.3114     361.3489     252.2478     264.6626    1584.6524     649.3611
     318    8991.1882     535.9653     524.7181    4219.1860     541.7923     408.6276     245.3305     334.8626    1155.1062    1025.5995
     319    8049.1714     587.6816     365.4359    3235.1367     464.8531     374.0638     275.5572     240.8356    1449.7863    1055.8212
     320    7101.8429     487.8105     471.2828    3032.2856     420.4072     276.0261     303.1477     369.6172    1096.7942     644.4717
     321    6242.1376     342.8325     321.1038    1994.9135     509.4158     455.9718     417.9148     351.0307    1053.6067     795.3480
     322    9412.4066     609.5616     608.3353    3576.6504     664.0662     436.9121     384.8241     414.0009    1660.8276    1057.2285
     323    5548.0474     589.2525     406.6620    1756.0560     266.5799     211.6821     252.5670     317.7887    1047.3838     700.0754
     324    8082.3165     629.7389     505.0599    2793.5094     465.0311     338.7412     383.1827     355.2630    1942.5115     669.2787
     325    7529.3550     385.1106     363.9474    2812.4354     496.2776     345.4684     399.8346     496.1192    1449.6407     780.5211
     326    7039.8251     465.2304     432.9960    2643.2825     635.5037     377.5897     307.6052     328.2532    1101.4887     747.8758
     327    6949.6449     329.6896     267.7887    2245.2360     547.4958     538.2460     369.4410     460.5273    1249.6561     941.5644
     328    8259.2273     495.4200     569.3704    2638.3087     470.3591     376.7013     408.1040     590.9450    1964.1431     745.8757
     329    8880.1829     735.5861     533.3712    3524.8194     444.9872     355.5120     435.0277     440.6321    1472.9528     937.2943
     330    8447.8433     540.5977     538.9262    3528.1032     404.4724     334.6882     380.9124     318.0977    1370.7894    1031.2561
     331    6968.7986     454.6818     397.7350    2372.6875     375.7087     305.2436     405.3221     415.8674    1398.2938     843.2588
     332    8795.5986     594.7974     509.0211    2841.9929     651.1757     459.3385     384.9216     777.5392    1743.9010     832.9113
     333    9067.8042     467.3507     335.1764    3452.5932     723.5675     468.9672     331.4226     359.5412    1859.1335    1070.0520
     334    6296.2369     370.7679     435.1326    2432.9002     378.5876     369.8795     364.8173     281.7930    1061.4643     600.8945
     335    7832.0381    1001.4818     653.7926    2668.6500     442.0912     283.8996     324.4766     502.1114    1250.8251     704.7099
     336    9848.2479     525.4633     400.6350    3958.0121     617.9178     538.3264     468.3827     461.7894    1906.9845     970.7367
     337    6807.0719     395.6077     397.3867    2645.3673     318.3573     255.6762     321.9712     468.5587    1373.1053     631.0414
     338    8519.1386     596.4993     487.6384    2702.4542     569.2888     448.2531     516.8617     588.2702    1533.9350    1075.9380
     339    9849.5348     432.6931     506.0352    3450.8236     670.8481     403.9895     480.4748     782.3118    2117.4645    1004.8942
     340    8151.3618     506.4817     418.9571    3230.4467     446.9562     371.1974     257.0713     368.7606    1771.0898     780.4010
     341    8664.9161     549.9385     581.1106    3585.4244     569.6747     409.6714     332.7223     492.1314    1514.9436     629.2992
     342    7420.2112     519.7894     416.4451    2540.0423     537.0130     383.3806     237.6332     257.8467    1734.8966     793.1642
     343    7784.4021     395.7662     542.5385    3564.4656     279.0806     247.0095     276.7733     305.7187    1275.0134     898.0362
     344    8985.6068     598.7964     427.8202    3685.2893     519.8344     538.5348     475.9823     373.1135    1387.8127     978.4232
     345    7437.3694     371.6269     452.1771    2915.1397     486.5497     289.2535     313.3082     346.7435    1454.4863     808.0845
     346    5970.5512     367.2205     287.6708    2520.4879     347.4097     355.7890     432.9753     343.6834     837.8853     477.4292
     347    8951.7417     362.7702     358.7706    3458.4838     550.8685     362.0745     428.5873     647.1584    1789.5507     993.4778
     348    5540.3844     395.2540     359.4519    2086.1528     338.2593     266.0361     240.0058     277.1757     961.5478     616.5011
     349    9048.3081     561.8447     461.7555    3119.8720     661.3131     559.3251     436.8527     682.8880    1711.7093     852.7476
     350    8178.2266     423.2295     469.4054    2646.4460     530.6169     442.2946     478.9839     384.2723    1925.3850     877.5931
     351    9070.5433     349.4653     433.0968    3235.7670     719.9561     637.6491     452.7047     434.6918    1682.8083    1124.4042
     352    7911.0508     642.3910     636.4241    3052.8439     469.9276     404.4111     326.7801     321.6138    1249.5720     807.0872
     353    7638.2254     622.3631     483.3925    2952.4455     685.4390     396.6565     282.5001     269.4608    1301.4085     644.5596
     354    6759.3044     495.0006     501.7279    2699.4843     406.9468     434.5983     350.4483     319.1554    1064.9285     487.0144
     355    7957.6952     597.7129     615.9372    2831.2573     463.2108     312.4396     409.2630     368.6014    1840.5443     518.7286
     356    7531.5367     627.7557     326.3899    2753.3794     363.7499     390.2622     505.7426     459.1477    1142.6954     962.4141
     357    6430.5907     329.8190     334.1354    2045.9426     490.6849     370.4298     421.6595     369.8604    1423.3500     644.7092
     358    6067.8673     519.7403     420.5567    2126.7386     438.4760     265.6827     314.2850     333.2928     985.8959     663.1993
     359    6420.7771     320.6963     318.2858    2618.6959     322.9774     293.6610     331.5714     378.5344    1147.3290     689.0258
     360    7125.4666     334.9088     310.1302    2155.0210     372.9985     355.5810     568.1647     634.5924    1628.0577     766.0124
     361    8178.7550     458.6512     470.6910    2860.1699     613.3968     379.0295     403.6375     596.7846    1501.7389     894.6555
     362    8824.6874     366.2879     384.3060    3638.6089     407.3585     379.4604     343.9476     574.9566    1755.4037     974.3577
     363    8869.4482     881.0354     358.5537    3720.7275     362.6760     317.1889     287.6598     354.7068    1745.2947     841.6053
     364    8091.7485     978.6627     565.1066    2856.6426     331.5714     265.5897     257.6729     315.6335    1647.7261     873.1430
     365    8053.7290     435.8278     368.2122    3258.0653     578.2420     420.7782     361.1082     343.5766    1639.3187     648.6000
     366    8581.8986     547.5522     439.3413    3431.3570     419.3716     286.6355     280.3357     380.2367    1820.5456     976.5230
     367    7533.7059     403.8643     363.7932    2809.7202     560.9578     371.3948     295.8202     376.5043    1497.1037     854.5474
     368    7036.5633     341.2745     260.3265    2924.0439     383.9510     320.7758     367.4989     462.4336    1185.4998     790.7594
     369    7427.3442     474.5539     381.8652    2735.3286     482.4987     349.9602     325.3686     325.9287    1813.5213     538.3191
     370    9040.4160     413.6085     451.5242    3509.8334     608.6788     496.9467     463.2241     504.9466    1524.4588    1067.1950
     371    6494.2215     324.6898     288.1404    2037.3045     485.5455     372.9387     391.4357     466.8223    1446.3350     681.0094
     372    7649.8432     547.1369     538.4637    2769.7555     425.6673     248.1150     262.0654     393.7149    1629.1254     835.7992
     373    5397.6532     385.6386     309.5764    2285.2180     382.0421     298.9163     213.1683     230.8972     824.3936     467.8027
     374    6743.1840     478.5567     333.1846    2729.4228     414.8957     264.3480     298.2422     320.0179    1330.9584     573.5578
     375    8243.3176     548.1874     454.6339    2861.6966     510.2825     453.0154     516.6708     452.1808    1474.5467     972.1035
     376    6902.6491     307.4042     220.8290    2833.0154     320.8029     279.1562     396.9737     472.4155    1517.6960     554.3562
     377    6158.2186     356.8628     306.7073    2235.4193     511.6386     421.6826     344.3982     264.8545     932.4125     784.2427
     378    6140.2508     391.5232     285.8457    2672.4223     346.3691     276.5680     255.1923     235.3183    1031.6761     645.3358
     379    9092.5075     710.9500     599.8779    3724.4378     440.4001     329.2529     354.1594     308.3946    1634.7716     990.2631
     380    8492.3339     344.1609     339.1635    3044.8783     669.7919     361.2607     371.6606     390.3371    2082.2654     888.8156
     381    8949.3047     512.7116     575.3424    3765.6654     753.4045     504.5003     320.6727     260.9236    1463.7335     792.3508
     382    6626.1461     658.3909     509.4210    2177.1334     322.3992     271.6876     251.5183     243.3730    1310.8636     881.3593
     383    8994.5516     550.7615     623.7761    2905.0003     866.8232     661.9888     418.4649     440.8043    1553.6530     973.2796
     384    8355.2696     709.9028     547.4636    3060.5127     430.7509     338.1672     313.7013     547.5381    1722.6147     684.6182
     385    9151.0055     435.9310     474.2913    3441.5024     626.0172     459.3903     346.9171     527.7643    2010.0517     829.1402
     386    6873.4340     440.4686     410.2916    2418.1163     649.8332     486.6097     377.4305     367.9771    1099.8972     622.8098
     387    6838.6081     355.9095     365.7035    2248.6570     574.2722     403.0921     450.7268     462.2864    1166.6060     811.3547
     388    7180.1570     631.3801     388.8907    2593.8536     308.4045     239.4728     382.8527     639.0357    1411.5944     584.6724
     389    8825.2668     455.1509     443.0114    3226.2598     549.7463     420.9785     389.8477     334.7758    2125.5464     879.9499
     390    7814.5930     390.3298     254.2682    2910.2741     619.8216     366.3455     461.4585     453.3145    1238.9022    1119.8787
     391    7331.4821     406.8061     377.3131    3153.7202     464.6432     293.5975     403.3605     375.0766    1043.0158     813.9492
     392    8059.9043     871.9055     426.8976    3273.2071     375.9557     348.2359     314.2142     431.5357    1240.4189     777.5337
     393    8171.3128     372.8415     373.9698    3601.2987     492.2289     378.6933     360.4116     420.6090    1338.3028     832.9571
     394    8914.0927     595.1455     407.9162    3516.3037     475.2727     632.0784     568.8327     410.9760    1560.4915     747.0759
     395    6995.6489     425.4760     307.9827    3118.2621     332.8331     269.8625     374.8689     466.3451     979.1940     720.8246
     396    7645.8374     353.6085     339.6946    2605.8661     633.4561     376.6073     390.3060     333.5603    1572.0179    1040.7206
     397    5732.9087     313.8464     292.2259    2004.3096     395.7920     233.9522     213.7637     285.4217    1378.7708     614.8264
     398    5785.2867     315.2226     232.0712    2355.9576     325.0669     269.8999     295.6278     333.7172     981.0705     676.6529
     399    7561.2318     435.5780     429.6702    2734.6068     504.2671     308.0061     363.1806     529.0377    1533.8835     723.0018
     400    6693.7190     313.2801     230.8478    2536.2560     373.4305     390.7325     420.3673     318.0179    1453.7176     657.0693
     401    7895.9152     639.9925     386.0595    3067.0162     478.6983     438.4975     339.1239     360.2657    1399.1658     787.0959
     402    7471.6039     468.8848     418.7150    2500.9766     535.2846     368.6402     341.9156     433.4277    1570.9380     832.8213
     403    6663.4306     493.1124     395.3858    2687.3641     382.0054     396.6684     325.0040     314.2598    1078.0594     591.5714
     404    6963.6554     406.4413     362.4225    2421.6623     524.2939     417.0087     387.3680     398.9405    1194.4255     851.0928
     405    8076.9634     680.1330     476.8297    2977.4149     361.0478     265.9668     318.9303     478.0683    1621.2037     897.3687
     406    7884.4542     351.9730     339.2517    2895.7707     649.9131     390.2124     323.4157     348.4819    1606.6658     978.7700
     407    8168.8482     463.1951     504.8118    3097.1277     670.7245     351.3409     365.6628     553.1871    1359.7710     803.0274
     408    8885.6109     441.9403     441.0749    3964.0250     486.0059     438.1023     304.5730     348.8395    1487.6508     973.3992
     409    7519.4554     771.7232     537.2884    2952.2360     530.6021     562.0187     309.5843     260.2417    1015.4074     580.3536
     410    8388.2841     451.7199     358.2349    3176.3623     562.0228     467.5071     415.7076     412.4766    1754.1104     790.1425
     411    8136.2032     775.4413     585.0940    3217.3183     308.8186     219.3519     227.4608     350.1204    1319.6967    1132.9013
     412    8098.1190     749.8043     578.6557    2923.4177     500.8805     318.1900     369.3969     383.1065    1339.6952     934.9724
     413    6233.1013     334.5566     369.0992    2519.5367     369.9567     345.9671     302.9220     316.7436    1193.5935     480.7259
     414    7092.0740     380.0467     407.2986    3147.5774     423.5747     313.6983     304.0461     458.9717     924.2491     732.6114
     415    8597.9962     627.5019     620.5163    3208.7855     523.2423     395.4800     521.9642     552.3148    1394.2656     753.9257
     416    6923.6515     349.0397     374.2562    2597.2421     446.4986     287.0868     304.5254     507.3429    1528.1913     529.4685
     417    7180.0042     326.7955     312.8184    2831.9273     487.6466     458.2040     345.6106     313.2856    1158.8118     944.9044
     418    6843.7838     461.7224     361.0119    2181.1692     449.1667     420.9852     395.4566     350.3904    1438.8060     785.0753
     419    7946.3850     554.7160     422.0691    2700.0744     457.2266     397.2689     387.3757     592.9935    1725.8754     708.7854
     420    7131.2098     452.7351     358.8574    3177.9964     280.0071     216.6928     278.2470     409.5268    1131.8860     825.2611
     421    8409.2223     635.3042     540.7456    3447.6996     583.7771     607.9074     342.4324     297.4746    1192.4485     761.4328
     422    6645.1996     561.2317     421.3601    2796.4638     407.3854     306.5681     348.5203     282.4637     899.4585     621.7480
     423    8512.1075     708.9914     688.2728    3370.6529     418.1649     299.6876     213.3322     237.5380    1493.0034    1082.4641
     424    7557.8356     434.9367     443.8307    3054.5016     496.2941     377.8839     408.5442     465.7446    1268.2870     607.8129
     425    9223.5565     516.7333     482.1620    3655.5699     445.2967     382.7371     404.2540     776.1365    1593.1305     967.5363
     426    7586.4210     633.1468     511.3869    2996.6234     301.1063     248.1662     290.3769     284.4787    1256.3169    1064.8189
     427    5723.6883     392.7555     304.0832    1905.6490     230.9415     228.1856     373.3362     340.8721    1286.0970     661.7682
     428    7716.2267     374.6675     437.8223    2949.7125     503.3327     434.1470     291.8707     268.4074    1421.2614    1035.0053
     429    5955.3853     319.9464     267.8041    2205.3670     513.5546     375.2840     292.5187     279.0521     971.8288     730.0297
     430    5971.6874     311.3742     303.0393    2239.4302     523.1435     431.1229     255.2500     240.9394     981.7213     685.6666
     431    6079.3204     456.6128     329.2692    2265.0679     420.5877     324.0866     273.1902     360.3581    1122.8242     527.3238
     432    8457.9693     436.6842     442.9688    2708.1321     752.3552     548.0703     486.9773     512.0540    1720.2679     850.4595
     433    7869.0713     606.5731     506.8182    2806.2944     488.2820     335.1592     332.0739     400.3569    1653.2117     740.3018
     434    8179.0451     409.8631     379.4600    2791.4489     662.3198     393.3266     535.2655     591.5982    1533.3658     882.3971
     435    7313.1377     401.5129     371.0585    2584.2308     615.4455     474.9559     461.4736     482.4871    1390.4457     531.5277
     436    8612.7638     474.4080     485.6279    3175.9228     539.3919     494.4439     719.9045     606.3379    1364.6087     752.1181
     437    8079.4562     772.2942     594.2318    2557.3496     431.0267     350.4622     390.4156     338.7161    1976.2819     668.6783
     438    6272.4241     686.3928     489.1359    2172.6585     383.0375     229.7455     219.8253     304.6911    1107.5763     679.3612
     439    8107.0763     485.5748     390.5527    3289.6556     522.7508     328.2736     324.5166     269.5261    1477.4786    1018.7475
     440    6421.9020     589.8847     377.4347    2353.9221     335.9876     292.2840     308.6888     352.5196    1267.7444     543.4361
     441    8759.1450     562.1086     443.7349    2903.4927     415.2205     460.5084     816.0742     794.7163    1461.4473     901.8420
     442    6800.9519     388.8543     274.8531    2535.6251     388.3008     423.4138     515.5046     454.3072    1179.9781     640.1148
     443    7629.4486     637.5750     466.2194    2606.7020     557.0900     355.4631     320.8348     421.5446    1200.5717    1063.4481
     444    7959.8267     487.2200     395.8918    2870.5140     620.8355     453.8816     332.3853     362.4505    1543.6700     892.9779
     445    8509.6210     451.5152     463.0078    3449.0884     615.1877     580.0579     317.2929     284.1612    1383.8403     965.4696
     446    6346.1642     372.5628     377.1533    2264.1737     383.2030     297.8812     406.0310     569.4560    1010.7303     664.9730
     447    5716.0737     375.8796     332.8252    1895.7926     303.8050     274.0462     314.9054     346.9986    1351.0863     520.7347
     448    8016.4928     522.1665     648.3757    2991.9295     528.9720     365.2551     268.1983     399.7829    1262.0505    1029.7624
     449    6820.0541     342.1614     382.1933    2356.1826     572.0031     428.7155     289.7430     258.8202    1235.8202     954.4148
     450    7303.3324     650.9130     481.9009    2737.0557     324.1554     296.7276     302.5711     256.0222    1220.5853    1033.4013
     451    8370.1474     496.5509     572.0962    3161.6579     461.4837     388.6551     664.4149     654.6985    1172.8085     797.7817
     452    9582.3554     583.5666     628.8765    4432.2050     460.3578     483.4670     393.8051     300.7128    1273.1525    1026.2120
     453    8025.9326     412.3372     405.9893    3183.5486     415.2791     508.4010     601.9590     516.4028    1154.7416     827.2742
     454    9033.6470     493.5648     474.6581    3768.6200     493.9657     495.0468     444.6283     360.5280    1415.9845    1086.6508
     455    8158.1996     507.2121     460.2391    3324.3462     360.7322     277.5003     461.2958     537.3780    1427.6793     801.8168
     456    7899.6232     452.6500     448.5293    2583.8773     437.5023     451.8892     476.0601     532.5008    1638.8186     877.7957
     457    7618.6183     500.3473     368.9685    3213.1480     506.4681     458.1521     307.6427     305.1142    1273.0654     685.7119
     458    7403.4193     426.2508     367.1417    2894.7420     511.6477     488.8704     416.6978     344.5021    1160.4147     793.1520
     459    7697.8022     557.7467     367.9355    3671.5540     350.7387     259.6733     186.5809     205.0313    1437.4639     661.0780
     460    8641.4876     718.4932     579.8874    3138.4718     813.9599     402.3135     291.5549     255.5192    1586.4693     854.8185
     461    6647.9141     326.0919     310.1433    2424.9964     556.8593     519.2913     417.9963     357.3160     965.4350     769.7847
     462    5935.7518     308.6977     301.7706    1950.1192     328.5873     299.4896     364.7874     409.7845    1232.7736     739.7419
     463    8337.8950     499.8967     522.1828    3520.4981     391.0327     303.0946     292.7014     610.4799    1313.6932     884.3158
     464    8115.6395     876.9519     499.6584    2892.5070     410.7329     408.4446     371.4384     529.2089    1438.9977     687.6995
     465    7206.9453     446.3666     356.0139    2864.3741     435.9580     409.3220     402.7633     332.8231    1044.9037     914.4207
     466    8068.6306     613.8936     633.2636    3037.2265     508.4602     353.0056     270.5006     484.0635    1474.0331     694.1839
     467    9129.5994     363.8661     373.9657    3646.3896     670.9620     346.8384     328.9982     466.0845    1886.4376    1046.0573
     468    7784.5486     501.3308     372.2853    2958.2402     627.8290     460.3445     479.1723     386.1973    1241.8561     757.2932
     469    7070.9319     524.4967     519.5435    2528.6658     488.8186     244.9526     238.7164     231.9338    1186.2608    1107.5438
     470    8166.9601     532.2101     554.3992    3107.9375     389.4971     271.1750     418.7606     582.0417    1202.8717    1108.0671
     471    7689.5160     527.1377     497.0843    2987.0624     487.7282     419.1897     314.2848     303.3740    1209.0562     944.5988
     472    8883.2537    1012.8677     555.1460    3323.2400     443.5956     350.1793     320.2190     383.6890    1693.6117     800.7053
     473    8605.9471     644.4438     451.3753    3702.7726     333.3932     288.1191     392.6013     356.2697    1358.1525    1078.8195
     474    6793.9536     309.4488     255.2884    2708.4288     408.8309     404.2828     340.4232     319.8917    1283.9678     763.3913
     475    5237.8002     351.0481     307.1954    1881.4749     277.2581     280.9089     326.4613     295.2278    1048.1109     470.1147
     476    8362.1698     587.8464     517.3969    3065.7833     517.1634     418.9256     406.7195     516.3864    1581.1360     750.8123
     477    7623.2045     657.6948     460.9226    3102.4737     252.9357     193.1720     212.7438     386.7447    1461.6311     894.8862
     478    7469.3854     511.2685     475.4261    2751.2756     414.0219     240.3839     294.2301     338.7725    1608.3985     835.6083
     479    8238.7313     585.9635     322.0778    2765.8016     763.1670     634.1126     339.9156     320.6466    1693.8013     813.2454
     480    9153.3401     726.4680     599.5246    3452.8996     419.9785     257.5996     249.6833     396.1070    2042.4836    1008.5958
     481    5690.2712     322.2446     267.5458    2108.6870     474.6992     320.9843     298.5143     304.8022     846.2597     746.5341
     482    7852.9183     494.6257     453.5943    3055.5780     393.3086     248.3465     273.9087     409.0501    1669.5757     854.9308
     483    7563.7099     494.8685     312.6138    2844.8852     438.5337     345.2394     312.4139     338.6983    1797.9763     678.4808
     484    9579.0236     431.0720     280.6455    3908.2317     456.1958     602.4793     869.2822     657.8727    1365.1873    1008.0571
     485    6252.2800     312.5025     232.4636    2418.7119     420.2489     334.4142     349.0030     325.9829    1142.2572     716.6958
     486    5808.8379     373.5505     299.2023    2661.8538     419.2938     302.9900     195.4308     220.6194     880.9320     454.9653
     487    7035.7192     330.7960     252.8976    2918.4186     306.1205     252.5757     244.2445     291.7519    1663.4215     775.4929
     488    7307.7327     455.4433     429.7650    2665.0725     551.0575     641.0381     528.5199     314.5109    1039.6935     682.6319
     489    7477.0118     410.6616     408.7004    2561.2286     414.7080     344.9636     454.6015     583.4885    1696.8300     601.8297
     490    8783.0489     381.5385     404.3009    3209.9876     821.4791     515.4996     494.4395     673.1596    1588.6832     693.9609
     491    7199.6961     451.1235     297.9040    2321.2213     546.6664     556.5921     440.6857     443.6699    1483.1856     658.6475
     492    6311.1930     390.1714     436.5432    2230.8216     301.0254     295.1166     358.8677     414.5353    1296.9155     587.1965
     493    8683.5677     452.0676     549.9024    2777.7299     570.2662     452.3842     420.2821     494.5797    2142.3972     823.9584
