#Frame        RoG_TIP RoG_TIP[Max]
       1       6.3450       7.6687
       2       7.5057      10.4178
       3       6.6781       8.5030
       4       6.4727       6.0880
       5       6.6308       7.4870
       6       6.1984       6.5139
       7       5.7128       6.2701
       8       7.1463      12.6428
       9       6.4135       6.6849
      10       5.8410       5.8271
      11       5.7373       6.1019
      12       6.3355       8.1484
      13       6.0518       6.8520
      14       6.3124       8.2971
      15       5.7803       7.0868
      16       6.0226       6.6772
      17       6.8747       8.9459
      18       6.0964       7.4679
      19       6.6715       7.3336
      20       6.7063       9.2574
      21       7.0219       6.9166
      22       5.9378       5.4942
      23       5.7452       5.1242
      24       6.2253       6.3156
      25       6.3451       6.9510
      26       6.4428       8.3399
      27       6.0962       6.7349
      28       6.2515       8.4321
      29       6.0774       6.8027
      30       6.0619      10.3928
      31       7.5952       9.4538
      32       6.0038       8.1679
      33       5.4336       5.9607
      34       6.4969       8.6727
      35       5.6851       5.4249
      36       6.0124       5.0605
      37       6.2358       7.1469
      38       6.2317       6.4577
      39       5.9393       6.6671
      40       6.7478       8.4117
      41       6.4770       8.3333
      42       6.9641       9.3316
      43       6.0029       5.0210
      44       6.6606       8.2380
      45       6.5708       5.1357
      46       5.9778       7.1163
      47       6.0842       5.0612
      48       5.6668       6.5517
      49       6.4154       8.8740
      50       6.1367       6.5606
      51       5.9443       7.1793
      52       6.5179       8.6174
      53       6.5307       6.6908
      54       6.8187       7.4179
      55       6.2269       8.2830
      56       6.6294       9.2721
      57       6.1527       7.3786
      58       5.9705       4.7434
      59       6.1900       4.1024
      60       6.8989       7.8577
      61       6.5894       5.1493
      62       6.7310       6.0668
      63       5.8844       6.1975
      64       6.0157       6.5540
      65       6.2773       7.6730
      66       6.0579       7.4669
      67       6.0811       6.9566
      68       6.1572       5.4132
      69       7.5502      10.6476
      70       5.9735       7.9836
      71       6.2368       5.9192
      72       6.5497       8.9251
      73       6.5483       6.8297
      74       6.9388       6.1329
      75       6.8392       7.6533
      76       6.0881       7.1320
      77       7.4970       5.8979
      78       6.7355       4.4761
      79       6.4016       7.7732
      80       6.2039       7.7949
      81       6.3654       5.9534
      82       6.0848       7.3426
      83       7.1559      10.0669
      84       6.1894       8.6969
      85       5.9993       7.5398
      86       6.4233       8.2786
      87       7.0428       9.9786
      88       6.0297       7.3216
      89       6.7315       8.6462
      90       6.3885       8.6381
      91       6.3112       7.2805
      92       6.3085       7.5183
      93       6.7976       7.9333
      94       6.8250       6.8287
      95       6.5374       8.4028
      96       6.1552       6.1261
      97       6.2617       6.0117
      98       6.3213       6.9082
      99       6.8601       6.9894
     100       5.9949       5.9575
     101       5.6393       5.1451
     102       9.4260      10.0037
     103       6.2347       6.5443
     104       6.5154       8.3282
     105       6.0765       6.3794
     106       6.3622       7.0724
     107       8.3835      10.1801
     108       6.4914       6.5266
     109       6.4233       5.2160
     110       6.8098       8.6841
     111       6.0790       5.5542
     112       6.2209       7.0934
     113       6.7409       7.6430
     114       6.3553       8.1479
     115       7.6007       8.9008
     116       6.0221       6.4750
     117       6.3722       7.9085
     118       6.1431       6.2611
     119       5.7370       5.6820
     120       5.9860       6.6676
     121       6.3517       7.9163
     122       7.6643       7.6099
     123       7.4058       8.7057
     124       6.3953       8.3033
     125       5.7174       6.0596
     126       6.3837       8.1871
     127       6.8978       8.9225
     128       6.0134       6.5088
     129       5.7190       5.0809
     130       6.0758       7.5630
     131       7.7032       7.8508
     132       6.3271       5.2959
     133       6.6362       6.8835
     134       6.4881       8.4426
     135       6.3082       7.2371
     136       6.4873       9.0182
     137       6.3537       7.6945
     138       6.1728       4.6230
     139       6.1601       6.5544
     140       6.8732       8.3871
     141       6.5418       4.5613
     142       5.9857       4.9207
     143       6.3076       5.4347
     144       6.5358       5.5196
     145       6.3787       7.5118
     146       5.9708       4.8351
     147       6.3573       6.3644
     148       6.0469       6.0250
     149       6.5195       7.4467
     150       6.8648       7.6878
     151       6.9827       7.1692
     152       6.8272       8.3344
     153       5.7163       5.3313
     154       6.1752       8.0434
     155       6.5631       6.8253
     156       6.9406       5.3887
     157       6.7992       9.2163
     158       6.7065       6.6714
     159       5.5280       5.8909
     160       5.8134       6.2476
     161       6.2852       6.7328
     162       6.1168       5.7685
     163       6.1218       6.5003
     164       6.0078       6.9294
     165       6.0783       4.9219
     166       6.3802       7.6620
     167       5.9750       7.6181
     168       6.2911       4.8945
     169       6.5226       7.0547
     170       6.3196       6.1398
     171       5.8173       5.4828
     172       6.6199       6.9801
     173       8.1423      11.5605
     174       6.1088       7.6556
     175       6.2407       8.7239
     176       6.5062       4.4112
     177       8.3659       9.3006
     178       6.2016       7.3046
     179       5.8793       6.4273
     180       6.1452       6.9207
     181       5.9753       3.6837
     182       6.5728       7.9455
     183       6.1536       6.3632
     184       6.8111       6.2512
     185       6.1445       4.2342
     186       6.9705       8.3600
     187       6.2441       6.5506
     188       5.6620       5.8355
     189       6.2419       9.7638
     190       6.8875       8.7839
     191       5.8226       4.3197
     192       6.0231       5.9460
     193       6.0675       6.0498
     194       6.1764       6.1509
     195       6.7841       8.3635
     196       6.9453       8.6972
     197       6.8567       9.0361
     198       5.9678       7.6509
     199       6.5310       5.0042
     200       5.8901       5.9817
     201       7.0244       6.7996
     202       6.5876       9.0815
     203       6.1331       8.1915
     204       6.5722       6.5414
     205       5.9757       5.8660
     206       6.4791       7.7759
     207       5.9892       6.9093
     208       6.6671       5.5262
     209       6.3751       7.1457
     210       6.4014       7.4502
     211       6.5848       6.2904
     212       6.4960       8.8942
     213       5.9255       7.4418
     214       6.1085       6.1728
     215       7.5739       8.1999
     216       5.7353       5.9880
     217       7.9483       9.7996
     218       6.5520       9.3131
     219       6.2977       7.7393
     220       5.9077       5.2949
     221       5.7353       6.1246
     222       6.1725       4.8008
     223       6.1836       5.3407
     224       6.8383       6.4023
     225       6.3696       5.5285
     226       5.9310       6.4855
     227       5.9277       7.6613
     228       6.3902       6.9786
     229       6.8458       7.2539
     230       6.6160       7.1587
     231       8.0407      10.8507
     232       6.0115       4.6792
     233       6.1081       5.1088
     234       7.0367       8.3546
     235       5.7718       5.7731
     236       6.4993       9.3674
     237       6.3919       8.1747
     238       6.3181       6.0758
     239       5.7959       3.9969
     240       5.9879       6.5957
     241       6.1337       5.2137
     242       6.3494       7.3559
     243       5.9842       5.5185
     244       6.1488       7.7508
     245       6.7283       6.2622
     246       5.8915       3.7941
     247       5.7418       5.3794
     248       5.9475       7.2581
     249       6.6155       8.5456
     250       6.4419       5.7386
     251       6.2905       6.9406
     252       5.9303       6.3080
     253       6.1951       6.2596
     254       6.3833       4.4190
     255       6.9480       8.2652
     256       5.7635       6.3593
     257       6.2836       7.4858
     258       5.8512       7.7067
     259       6.1491       4.6057
     260       6.3050      13.0595
     261       6.1368       5.5143
     262       6.2480       7.3197
     263       6.1260       7.4260
     264       6.0397       3.8985
     265       5.7185       5.1450
     266       6.2005       6.8028
     267       7.3209      14.4193
     268       6.3978       8.5817
     269       6.3283       7.9481
     270       6.8816       8.2230
     271       9.0492      12.5607
     272       5.7237       6.4022
     273       6.1434       6.0921
     274       6.7097       6.9653
     275       6.5510       7.9642
     276       6.8700       5.1819
     277       5.9094       7.3166
     278       6.2160       6.5217
     279       5.6462       4.7577
     280       6.1068      10.4155
     281       6.3312       7.7057
     282       6.6490       6.5949
     283       6.3530       6.0858
     284       5.8985       5.6732
     285       5.6288       5.4497
     286       6.1007       5.9285
     287       6.8264      11.5682
     288       6.6824       5.7487
     289       5.9267       5.8460
     290       6.9162       7.4327
     291       5.9833       7.1690
     292       6.2629       8.6365
     293       5.7673       6.5128
     294       5.9317       4.5837
     295       8.1707      10.5748
     296       6.0731       7.5656
     297       5.5792       5.2361
     298       5.8416       5.3702
     299       6.8143       9.7280
     300       6.6893       8.6553
     301       7.1557       7.8586
     302       6.4274       6.5573
     303       8.1812       7.4059
     304       6.2127       5.9198
     305       8.0191      10.4767
     306       6.7229       7.9521
     307       6.4324       4.7481
     308       5.9023       6.8267
     309       6.1676       7.1017
     310       6.7641       7.3782
     311       6.1121       6.4342
     312       5.9943       6.8973
     313       7.1508       9.8216
     314       6.2714       8.0914
     315       6.1048       9.6041
     316       6.0837       6.0985
     317       6.2083       7.1006
     318       8.8201      11.6643
     319       5.6471       4.0814
