#Frame         global     SA_00002     SA_00003     SA_00004     SA_00005     SA_00006     SA_00007     SA_00008
     300    5782.7108     315.2958     243.8391     283.2828    1238.4464     487.7499    2469.5498     744.5470
     301    5767.0883     359.5916     329.0478     338.5080    1410.6045     454.6706    2169.7898     704.8760
     302    8093.9691     491.5809     615.5311     443.5562    1738.8524     533.1870    3550.6049     720.6566
     303    5686.1406     406.6981     332.1666     378.7639    1139.3847     337.2304    2500.5604     591.3364
     304    7438.7464     651.2976     436.2612     352.9849    1718.9632     441.5649    3255.7089     581.9656
     305    7767.1985     639.6295     487.4142     716.8011    1409.5290     488.5633    3346.8950     678.3663
     306    6652.3888     470.8162     358.3541     414.9573    1063.2859     340.7095    3233.0187     771.2471
     307    6463.2746     443.0282     334.0025     319.7758    1502.6235     404.0324    2707.4374     752.3749
     308    7835.3551     884.5314     452.0064     363.1525    1361.2276     510.1442    3485.4884     778.8046
     309    6536.6476     721.4024     387.3909     333.4906    1281.9511     372.4264    2688.0522     751.9340
     310    6138.9280     318.5103     254.1700     299.0398    1188.8189     410.0864    2944.8910     723.4116
     311    6481.1593     634.6526     475.5699     373.5053    1497.8383     390.8926    2388.4119     720.2887
     312    6729.1137     356.2704     351.0601     356.8179    1509.2707     394.7274    3060.7435     700.2237
     313    7861.3423     623.3841     277.0313     265.9828    1673.2533     504.2204    3585.4976     931.9728
     314    7517.4128     604.7680     420.5768     478.2650    1631.2094     492.8560    3188.7670     700.9705
     315    5209.7454     323.9264     248.0278     248.0097    1199.1375     390.3237    2228.3985     571.9218
     316    8762.4829     469.4593     422.4912     440.2009    1704.2902     466.3915    4285.4618     974.1881
     317    6140.1904     316.9504     265.7587     371.8685    1689.8782     531.5273    2002.7004     961.5069
     318    7921.4676     695.7435     379.8117     329.4519    1828.0483     675.6021    2922.3728    1090.4373
     319    6595.0991     574.2606     363.5087     296.5755    1356.5137     398.2665    2952.3087     653.6655
     320    6246.9079     471.9938     260.2663     313.9151    1141.3874     544.6006    2711.2662     803.4785
     321    6336.7572     417.9890     327.2684     442.9723    1595.3464     520.7645    2136.0641     896.3524
     322    6407.4605     927.6102     382.2440     392.2202    1321.5872     475.6769    2154.9742     753.1477
     323    6533.5801     494.3996     448.0856     324.2181    1320.6235     552.1281    2596.5586     797.5665
     324    6456.5610     887.6672     512.8713     409.1575    1299.6671     490.6933    2054.2757     802.2288
     325    6303.4808     516.2439     320.7717     332.8836    1239.8151     502.1412    2622.2617     769.3636
     326    5395.0225     322.5429     305.4722     327.7647    1265.2487     430.4063    2114.1528     629.4348
     327    6237.6578     520.1389     279.0367     257.4605    1063.0782     425.1593    2927.0992     765.6850
     328    6437.8532     656.2456     396.2475     351.0679    1677.9618     368.0850    2375.6214     612.6239
     329    5641.8080     391.7051     407.4143     354.6974    1264.5230     459.5159    2113.2282     650.7242
     330    7750.3132     388.4234     365.6725     420.7116    2046.8197     577.1702    3106.5573     844.9585
     331    7498.2812     572.5737     293.1187     293.9717    1527.1128     632.0639    3117.7119    1061.7285
     332    8213.9740    1075.8410     640.5975     447.3588    1629.9077     687.0784    2760.9499     972.2407
     333    8455.1912     635.2828     595.1850     556.5599    1598.3669     780.6729    3090.7067    1198.4168
     334    7423.6846     379.0858     316.8191     348.6518    1937.8071     693.7069    2783.4745     964.1394
     335    6074.8363     582.0047     552.0884     406.9902    1148.6821     484.5868    2204.8360     695.6481
     336    6099.5713     463.1210     338.6411     356.3621    1246.6353     458.8892    2638.4941     597.4285
     337   10035.2122     682.3658     552.4117     418.6798    2239.0366     524.6138    4665.3355     952.7690
     338    5242.5622     309.3426     216.5944     256.1454     912.4113     464.5314    2471.6985     611.8386
     339    7469.3665     368.6398     469.9503     667.1309    1745.8271     755.6775    2637.6136     824.5274
     340    6019.2843     497.0709     315.0154     357.0443    1087.2040     457.2051    2776.1742     529.5703
     341    5840.0528     316.1296     304.3430     393.2949    1096.3762     337.4673    2638.2684     754.1734
     342    7427.7596     408.7841     401.2817     531.8184    1822.1613     616.0532    2816.0914     831.5694
     343    6130.8206     466.8529     303.8755     348.4959    1199.2727     446.9989    2624.6185     740.7062
     344    6404.6323     441.4234     379.5893     353.3493    1563.2631     443.9503    2625.1634     597.8935
     345    5991.2199     602.1361     346.1075     333.8708    1155.5998     318.5337    2462.8507     772.1213
     346    6060.3153     379.3078     313.2039     367.0582    1780.6929     508.3743    1976.8380     734.8402
     347    7538.9509     984.0501     493.8331     378.1733    1559.9107     623.1272    2703.4937     796.3628
     348    6468.3594     330.4069     292.4378     471.5820    1429.7317     562.6736    2574.9838     806.5437
     349    8319.8018     812.7368     366.5861     324.6136    1709.0250     611.4423    3327.7815    1167.6165
     350    6679.1746     569.1509     484.3235     430.9008    1208.4856     560.2968    2498.0970     927.9199
     351    5850.5102     565.6214     364.4948     365.3511    1161.7567     475.2735    2078.2650     839.7476
     352    5332.5576     322.3773     268.3867     285.8178    1249.4728     417.6395    2302.1468     486.7168
     353    7385.8285     520.6551     544.4255     619.9418    1482.8355     601.7577    2817.2023     799.0107
     354    7370.0604     500.4755     428.0241     402.8771    1765.2175     695.8938    3031.3970     546.1756
     355    6973.9291     365.1219     304.1950     407.4870    1335.9970     432.6099    3309.2579     819.2604
     356    6668.7619     406.3870     278.7670     375.2289    1618.9343     593.4292    2432.9897     963.0258
     357    6891.3712     395.6687     465.1480     384.3792    1287.1997     523.9838    3257.4614     577.5305
     358    5433.7649     545.1571     290.5956     258.7865     944.1368     375.6827    2341.7513     677.6549
     359    6467.5915     470.2393     350.0742     334.6335    1309.0042     464.4754    2764.7567     774.4083
     360    5630.1515     423.0304     293.5213     263.1178    1009.0802     276.2651    2565.5555     799.5812
     361    8241.1493     569.5119     424.3033     366.2398    1687.3451     518.9670    3847.3718     827.4104
     362    7805.1336     444.7336     605.8135     391.4220    1779.1080     440.1180    3228.8770     915.0615
     363    7968.6430     519.4018     403.9433     374.2108    1886.8655     653.7655    3336.6348     793.8212
     364    7383.2091     667.0001     397.6380     356.7446    1677.3282     585.2740    2706.8585     992.3657
     365    6222.0755     484.7271     410.1630     560.8111    1269.9041     450.2276    2198.9235     847.3190
     366    5550.7097     496.3025     363.4271     340.7895    1077.0831     453.2370    2257.1917     562.6788
     367    5065.5941     335.1450     260.4537     380.0501    1110.6602     362.1107    2039.5706     577.6039
     368    8121.4771     416.1078     450.7750     605.1202    2020.0566     639.2348    3105.6107     884.5720
     369    7447.4236     470.1128     499.4229     409.1086     970.3066     568.8646    3663.9578     865.6501
     370    7864.6343     366.9908     239.3224     247.0877    1497.8129     779.0063    3695.1067    1039.3076
     371    5896.4290     346.8821     242.4057     265.2536    1436.5691     548.1220    2225.2146     831.9818
     372    7286.3217     701.5030     295.3496     299.4523    1146.3774     700.5776    3109.3182    1033.7437
     373    6473.7649     807.6846     306.5216     282.1873    1175.9136     474.6229    2839.1458     587.6891
     374    7277.8815     335.8768     318.2895     419.0533    1595.5552     419.8444    3324.4891     864.7732
     375    5876.4698     350.4256     238.7511     288.5897    1057.3321     391.6131    2797.7812     751.9771
     376    7765.5112     691.0292     526.0951     459.0540    1434.6755     543.4696    3342.8832     768.3045
     377    5581.7439     405.0681     250.9145     238.7952    1073.5100     356.2945    2515.8355     741.3260
     378    6628.0443     531.0012     359.3948     330.2829    1363.3719     347.6244    2895.8550     800.5140
     379    6854.2749     548.3915     492.8752     562.3126    1210.4222     539.7916    2649.9312     850.5506
     380    7629.3731     565.2167     331.3062     314.1125    1590.6785     485.8582    3575.2252     766.9759
     381    6467.1538     696.7404     484.3191     433.0451     932.9441     432.6666    2735.1965     752.2420
     382    5248.1792     377.9934     291.0259     291.2397    1002.2754     281.8967    2306.7583     696.9897
     383    6751.2349     655.3271     546.7312     543.7813    1181.1857     575.5352    2334.6548     914.0197
     384    5913.3154     324.7544     245.9519     239.0537    1178.9200     417.1963    2763.5393     743.8998
     385    6210.0930     560.3751     267.5291     259.4890    1270.0125     470.4618    2761.3431     620.8825
     386    6932.3018     558.2500     519.2749     527.3323    1274.5981     377.8297    2936.0417     738.9753
     387    6046.9557     350.1180     253.5357     422.5780     969.7194     383.3625    2953.8557     713.7866
     388    7990.8169     527.1307     430.3431     510.6884    1492.9569     418.5174    3846.2790     764.9014
     389    6186.2840     340.4052     260.6897     387.0802    1105.9975     368.7860    2991.1617     732.1637
     390    7996.5597     604.5089     514.0928     420.6392    1852.8907     558.1408    3191.4558     854.8314
     391    6321.3091     313.8695     240.0806     337.2396     955.3810     358.3091    3259.0536     857.3757
     392    5387.5887     309.7997     213.9933     224.2546     920.9653     342.7239    2656.7226     719.1293
     393    6216.4058     457.4364     360.4236     404.5607    1318.8943     349.7778    2536.9006     788.4124
     394    7199.6421     938.5417     605.0469     388.9059    1419.3626     579.2571    2740.3729     528.1551
     395    7407.3963     603.3716     552.8163     622.6907    1594.5790     685.1438    2552.9732     795.8217
     396    6331.9986     539.8872     484.3905     370.7412    1341.0028     464.6533    2475.9294     655.3942
     397    6027.8897     735.0868     365.3932     367.0845    1337.8797     428.0858    2319.2309     475.1287
     398    6670.7659     562.7081     379.6038     250.6502    1596.7703     471.5316    2899.2740     510.2278
     399    7164.4287     309.8686     238.3148     373.4844    1699.0251     406.2054    3380.9234     756.6071
     400    4423.4098     384.5006     251.8830     263.1174     841.3855     323.6345    1874.6899     484.1988
     401    6532.6589     457.1969     372.3108     395.3274     923.3787     388.9235    3266.1667     729.3549
     402    5760.4015     334.1016     257.2109     280.6146    1030.4067     327.8904    2743.5419     786.6353
     403    7030.4176     422.4560     373.3475     407.9654    1235.6082     567.2493    3196.0333     827.7578
     404    6015.2706     335.9038     267.5775     274.9952    1156.0868     513.5715    2756.3594     710.7764
     405    8285.4163     704.2746     501.0262     439.5714    1888.5966     693.4585    3287.2984     771.1905
     406    7831.0581     592.7112     607.6432     653.3981    1237.9540     429.6913    3335.8749     973.7854
     407    5045.0306     320.9552     204.0966     192.4939     880.8373     317.6078    2427.4111     701.6287
     408    8813.9119     530.8590     777.3526     565.1230    1584.0763     512.9007    3934.9647     908.6355
     409    7646.7812     526.4727     706.5340     456.3076    1413.7729     578.8009    3021.6860     943.2072
     410    6796.1937     434.0227     287.7257     289.8391    1553.4931     543.8721    3093.3173     593.9238
     411    7114.4062     311.2980     214.0188     242.2446    1529.5438     463.2791    3507.5052     846.5167
     412    7375.8885     414.4879     353.3422     339.9423    1888.2610     675.6851    2644.2265    1059.9436
     413    5629.3226     436.1569     444.6908     372.4159    1155.6893     433.3604    2144.0155     642.9939
     414    7597.4412     517.3775     429.9338     556.6683    1228.9863     551.8591    3421.3283     891.2879
     415    6058.6752     371.3389     352.8745     326.2526    1699.8506     433.5899    2056.1622     818.6066
     416    6694.2415     610.3916     462.9941     404.8415    1284.9876     641.5391    2594.9385     694.5490
     417    7318.7329     564.5302     328.9805     331.0614    1526.9261     584.0573    3293.1397     690.0377
     418    5123.6069     320.9049     249.7749     248.2664     961.9117     452.9353    2316.1567     573.6570
     419    7079.8215     322.3228     379.1864     643.9351    1050.7670     465.8004    3331.4404     886.3693
     420    7947.8585     535.4807     508.9163     634.8170    1649.5884     442.2118    3137.0163    1039.8279
     421    7652.2907     794.7034     462.9528     502.5333    1426.6488     503.4248    3301.6404     660.3872
     422    7089.8413     419.9181     223.1686     218.6062    1740.6282     574.1619    3122.9434     790.4148
     423    6258.3728     781.8314     402.7326     310.1492     847.7748     407.8788    2781.7654     726.2406
     424    6873.9739     437.6406     389.7748     346.9857    1355.0516     555.7151    3021.7577     767.0485
     425    6045.3571     349.4952     269.5072     280.0763    1087.8640     530.2555    2711.5973     816.5616
     426    7730.7074     330.8921     227.2157     268.5712    1706.0241     545.4968    3777.3269     875.1806
     427    6548.4609     405.9675     369.0211     415.7438    1248.5234     413.4131    2898.8594     796.9326
     428    5463.2164     328.4422     230.6667     239.3189    1038.1502     433.6112    2648.2178     544.8094
     429    7086.8168     385.4005     438.2315     525.6565    1547.8816     718.2405    2758.3064     713.1000
     430    6718.4774     519.2287     411.6004     475.5333    1013.3365     523.7446    3037.9184     737.1155
     431    6015.9275     753.8125     297.8535     259.1785     829.5697     377.2094    2826.8249     671.4789
     432    7201.5814     445.9484     295.7250     283.6964    1999.9750     611.1202    2606.0877     959.0287
     433    6448.9245     438.4603     383.9387     333.9164    1644.7998     497.7194    2184.4175     965.6724
     434    7204.2179     478.7915     455.4703     542.4665    1484.7116     664.5572    2595.7346     982.4863
     435    6809.6871     551.6627     339.5930     338.4960    1454.9881     535.7349    2898.1672     691.0452
     436    5836.8950     316.3711     353.9189     360.4639    1200.3252     472.3836    2487.2143     646.2180
     437    6996.1397     400.3718     374.6036     443.8191    1660.3181     390.1520    3006.0855     720.7896
     438    7475.7237     520.5712     357.8647     343.8838    1649.3321     443.3983    3485.0442     675.6294
     439    7787.3928     653.6287     486.5485     349.7293    1035.8551     451.1603    3907.0494     903.4216
     440    5740.5300     414.2112     254.5344     264.1170    1138.9378     362.6993    2544.6188     761.4114
     441    8035.0611     608.8881     531.7474     555.8036    1605.0445     515.7237    3211.6268    1006.2269
     442    6704.4056     573.4889     519.3042     629.7619    1233.9471     475.9060    2605.0764     666.9211
     443    7459.5788     536.0219     410.8434     382.8486    1953.3513     671.6935    2506.3738     998.4462
     444    4393.8249     304.7639     209.6688     233.0786     859.4066     337.5694    1984.0739     465.2637
     445    5570.9666     334.5154     276.5268     285.1645    1026.7551     499.0106    2467.7878     681.2065
     446    6204.4035     472.7208     484.7911     335.6903    1035.9398     559.7368    2462.0476     853.4773
     447    6075.2584     416.2124     448.7551     356.1375    1352.3812     524.5422    2242.1895     735.0406
     448    7756.6135     738.3866     510.8991     388.1352    1541.8255     699.2143    2847.8057    1030.3472
     449    8036.3042     870.6941     581.7421     428.6893    1630.7704     560.9597    2847.7630    1115.6857
     450    5620.2046     459.4944     320.2418     297.3917    1197.4947     300.1312    2468.9109     576.5399
     451    4715.7120     341.9176     305.4500     312.1442     862.6518     367.8988    2024.4674     501.1823
     452    6683.7403     571.3645     396.7951     456.1116     977.2100     390.0160    2955.0849     937.1582
     453    7818.4326     645.9878     459.2798     659.4470    1284.7968     458.0168    3322.5527     988.3517
     454    5664.1732     469.7534     332.8886     360.5180    1258.2845     413.1161    2292.0573     537.5554
     455    8421.9090     641.9726     551.0316     662.7013    1545.2049     538.9930    3541.3971     940.6085
     456    5638.1510     456.2202     369.6955     381.1167    1006.4445     392.0746    2524.8623     507.7373
     457    7094.5748     366.3272     326.0123     344.2209    1792.9804     479.2072    3197.8826     587.9441
     458    6354.5334     362.4783     292.8224     277.7005    1252.4440     491.2790    2962.8634     714.9458
     459    4863.4458     354.2130     255.4533     253.8635     961.3228     384.4351    2149.8840     504.2741
     460    5666.9227     378.7522     304.9327     354.7228    1479.9368     460.0980    1919.9327     768.5475
     461    7090.8116    1133.5733     343.3000     286.3022    1354.6962     464.2629    2773.4762     735.2008
     462    6292.7642     529.6841     305.3222     282.6297    1075.9352     473.8742    2919.6653     705.6536
     463    7607.5703     641.9535     468.2692     712.2998    1448.9191     488.8983    2891.3195     955.9107
     464    5738.4534     309.6038     227.4594     291.4871    1573.7338     561.2837    1906.4495     868.4361
     465    6123.8320     404.4948     389.5506     513.5419    1031.6898     465.6961    2681.7623     637.0965
     466    6439.8827     365.8034     291.5232     415.3478    1493.6096     518.9583    2548.2008     806.4396
     467    8760.0047     708.9103     522.9492     559.8827    1778.2640     596.2013    3442.8496    1150.9477
     468    7294.7135     548.9703     524.5367     506.7577    1507.1936     666.0084    2616.4611     924.7858
     469    7162.0331     437.8752     411.7266     554.7409    1403.5762     688.0318    2803.3185     862.7639
     470    6463.3035     596.8007     477.0737     570.1110     931.4415     436.3554    2829.8865     621.6347
     471    5531.8948     526.7283     371.5527     288.3043    1088.5647     529.2627    1953.3481     774.1342
     472    6059.4012     422.2786     250.9208     337.5273    1325.7285     480.6387    2511.8789     730.4285
     473    7060.1919     365.2398     241.3557     226.3369    1418.8980     523.9789    3481.2736     803.1091
     474    6713.3293     321.7826     314.6613     349.5751    1284.3397     522.1901    3167.8641     752.9163
     475    6736.4523     427.6823     390.5969     550.4434    1320.3114     545.1239    2749.1624     753.1320
     476    6339.3473     385.3164     397.6647     339.1191    1346.6965     394.3748    2727.6503     748.5255
     477    5553.8341     417.6715     305.1640     287.4573     908.6842     391.0695    2527.6155     716.1722
     478    7222.3240     913.3567     382.7438     390.3338    1350.8911     472.4990    3052.4577     660.0419
     479    7412.9384     477.4149     482.3706     340.8127    1799.4696     483.2618    3244.6192     584.9895
     480    7031.6619     553.0605     340.5427     335.2625    1556.7471     488.0816    3182.6359     575.3316
     481    7975.4290     830.9332     364.8497     321.8473    1626.5574     575.3899    3296.5999     959.2515
     482    7274.8162     873.5515     437.4397     356.6382    1572.0812     565.0441    2614.8712     855.1902
     483    7425.1346     499.4459     415.2858     327.1076    1458.1955     556.7875    3216.4442     951.8681
     484    7538.3099     382.1380     322.6216     370.8602    1730.6265     687.5317    3089.7885     954.7435
     485    9195.0882     754.5691     445.0224     481.6827    1715.7657     842.5373    3844.9198    1110.5912
     486    5821.8295     352.7015     266.8768     345.6776    1067.5098     472.2941    2667.0542     649.7154
     487    5433.8459     315.1556     209.6413     220.9544    1208.9770     514.3784    2155.4912     809.2479
     488    5788.3062     346.5854     301.3288     398.6370    1103.5498     462.4858    2471.5216     704.1979
     489    6718.0216     829.1061     503.8975     447.4181    1506.6166     508.0018    2079.4880     843.4934
     490    5445.2444     346.3461     267.7652     270.4008    1107.1079     527.6418    2215.1501     710.8324
     491    6678.4831     675.8972     502.9429     367.7404    1323.6356     609.7470    2199.2753     999.2447
     492    7410.3466     542.4480     465.9717     369.0204    1960.8509     635.4635    2609.5234     827.0687
     493    6704.1569     574.3214     325.1732     290.0125    1508.4372     540.4726    2723.5885     742.1515
     494    6785.7312     358.2437     328.2298     327.7494    1553.9289     513.9006    2826.9205     876.7582
     495    6105.7689     642.4550     424.8024     386.9472    1351.7281     385.5694    2050.0268     864.2400
     496    6563.5354     424.7829     307.2129     277.8091    1499.2826     407.2421    2899.6988     747.5070
     497    5719.8634     387.4121     305.8017     289.7612    1365.7579     365.3674    2524.7861     480.9770
     498    9061.3225     726.3259     429.2441     381.3333    2038.4482     537.6085    4143.0941     805.2684
     499    6616.4750     698.9651     499.1992     389.2291    1014.6420     528.3016    2901.1653     584.9727
     500    8368.9371     577.3266     515.7263     445.2412    1912.1917     400.8764    3680.8514     836.7236
