#Frame        RoG_ITP RoG_ITP[Max]
       1       6.6769       7.6880
       2       6.3090       5.6532
       3       5.9698       6.6862
       4       6.2458       6.6277
       5       6.4439       6.7377
       6       6.5049       7.4422
       7       5.8525       6.3333
       8       5.5758       5.1546
       9       6.7431       6.2792
      10       5.8685       7.5193
      11       6.1334       7.4759
      12       5.7732       5.5936
      13       6.2517      11.5929
      14       7.0096       9.2878
      15       5.8233       4.5076
      16       5.5967       6.4776
      17       7.3225       9.4255
      18       6.8684       9.3083
      19       6.7345       6.0480
      20       5.8733       4.1045
      21       6.4418       6.0192
      22       5.8159       5.7065
      23       6.0217       7.4019
      24       6.3952       8.3326
      25       6.4507       6.9646
      26       7.2613       9.7064
      27       6.1747       6.6638
      28       6.1838       6.4993
      29       6.2224       5.0841
      30       6.3654       8.1599
      31       6.6011       7.8739
      32       5.7408       4.6663
      33       6.6218       7.4683
      34       5.9689       5.9835
      35       5.7409       5.9355
      36       6.4800       7.5936
      37       6.0177       7.1903
      38       6.6096       7.4908
      39       6.0484       5.4849
      40       6.3658       8.7851
      41       5.7067       4.4640
      42       5.8233       6.8376
      43       5.9582       6.7338
      44       7.0404       8.1788
      45       5.9504       6.7528
      46       6.7622       9.5343
      47       6.1498       5.4576
      48       5.6998       5.3339
      49       5.5425       5.9392
      50       6.4622       8.2449
      51       6.3040       8.8759
      52       5.7841       6.3806
      53       6.5853       8.4024
      54       7.0264       4.8588
      55       5.8527       6.0377
      56       6.4713       6.4309
      57       6.7853       8.6502
      58       6.4639       6.1596
      59       6.3136       7.0484
      60       5.8967       7.6718
      61       5.7876       5.3958
      62       5.4937       3.6178
      63       5.8731       6.1412
      64       6.8854       9.5787
      65       7.5606      10.9243
      66       5.7871       6.3658
      67       6.0710       5.7210
      68       5.9603       6.2384
      69       5.8399       6.9144
      70       6.4242       8.8383
      71       6.3173       7.4531
      72       6.4813      10.7352
      73       6.5667       5.9499
      74       5.8550       6.5242
      75       6.1868       7.9377
      76       5.6720       4.7142
      77       6.0915       5.3303
      78       6.1511       6.8530
      79       6.0607       4.8697
      80       7.5233       8.3228
      81       6.6830       9.1360
      82       5.9941       6.2677
      83       5.9957       5.6025
      84       6.3660       7.8618
      85       5.8214       3.9707
      86       7.4688      14.5317
      87       6.2564       6.3993
      88       6.3024       8.3029
      89       6.3954       8.0546
      90       6.1876       6.6109
      91       5.9043       4.7299
      92       6.2585       8.3721
      93       5.8993       6.7723
      94       6.0146       7.0000
      95       6.3162       7.7331
      96       6.3453       5.2878
      97       5.9630       5.1484
      98       6.0952       6.7260
      99       5.7696       6.2997
     100       6.4097       6.3817
     101       5.9186       4.4234
     102       6.1496       8.2170
     103       6.6970       6.5282
     104       6.4995       5.9339
     105       6.7997       7.5319
     106       7.2925      10.2756
     107       6.4275       9.4477
     108       5.6554       7.0189
     109       7.3967       8.8796
     110       6.3000       7.4720
     111       6.3614       6.2923
     112       5.8256       6.0884
     113       7.6816       6.0375
     114       5.8027       6.8571
     115       5.9850       7.4927
     116       5.8925       7.2223
     117       6.2418       8.2373
     118       6.2994       7.3624
     119       6.3510       8.2829
     120       6.5727       6.5258
     121       5.9591       9.9630
     122       5.7085       6.8514
     123       5.8779       5.1191
     124       5.7374       6.7068
     125       5.4882       4.2905
     126       6.2055       7.1601
     127       6.0243       7.4991
     128       7.2643       8.5263
     129       5.7475       5.2290
     130       6.4966       8.3554
     131       6.0390       7.4371
     132       6.2408       6.9442
     133       6.6851       9.1246
     134       6.2262       7.3057
     135       5.9486       7.4236
     136       6.0584       6.8516
     137       7.1082       5.5686
     138       8.0096       9.3551
     139       5.7873       6.8744
     140       6.7004       7.8205
     141       5.9590       7.3223
     142       5.9063       7.2995
