#Frame        RoG_ITP RoG_ITP[Max]
       1       7.2444       5.0636
       2       5.8397       7.7114
       3       6.5800       8.5717
       4       5.9998       6.7644
       5       6.4485       6.0894
       6       6.5284       6.0401
       7       5.4835       5.5256
       8       5.0868       4.0935
       9       6.9182       9.0980
      10       6.2840       6.6949
      11       5.4973       4.6685
      12       5.7816       7.0411
      13       6.9115       9.7648
      14       5.9011       5.1022
      15       5.4237       3.8111
      16       6.8459       9.5502
      17       6.4805       7.8863
      18       5.5507       7.2424
      19       5.8972       5.9358
      20       6.3019       5.5533
      21       5.3372       4.1283
      22       6.2126       6.3116
      23       6.2193       6.7971
      24       6.0131       8.3394
      25       5.6967       5.0471
      26       6.1834       4.8395
      27       5.5386       5.1010
      28       5.4418       5.4241
      29       6.1553       8.7214
      30       6.6121       8.9699
      31       5.4333       7.1296
      32       5.5681       5.8527
      33       6.2008       4.9569
      34       5.1181       5.3883
      35       5.7705       5.3069
      36       5.4026       4.0944
      37       5.3133       6.1691
      38       5.6207       7.2641
      39       5.7728       7.9855
      40       5.6887       5.4518
      41       5.9091       6.2976
      42       6.6375       9.0316
      43       6.8203       8.9386
      44       6.0898       7.1158
      45       6.4336       5.5998
      46       6.2651       8.4279
      47       5.9621       7.9566
      48       6.1894       6.7486
      49       5.4382       5.3186
      50       5.9231       7.6867
      51       5.6625       7.1658
      52       7.0041       9.9694
      53       5.3391       4.6353
      54       5.9236       5.9125
      55       5.2467       8.1778
      56       5.0039       3.9753
      57       7.1087       9.8376
      58       5.6216       6.4731
      59       5.1573       5.7847
      60       5.9041       7.3544
      61       5.9413       6.0844
      62       6.4247       6.6884
      63       6.5382       8.0599
      64       6.7751       7.3584
      65       5.3560       5.4974
      66       6.1591       7.6903
      67       5.6786       4.8321
      68       5.2580       6.2182
      69       6.4190       7.5041
      70       6.7254       5.6327
      71       6.8220       9.1450
      72       5.6612       6.3468
      73       6.6081       8.2576
      74       4.7018       3.1011
      75       5.5018       3.5322
      76       5.3217       3.5762
      77       5.3718       5.5722
      78       7.5050       9.5451
      79       5.5832       5.5391
      80       5.1838       9.2935
      81       6.2765       5.8872
      82       6.3767       8.8940
      83       5.4950       7.0328
      84       7.0335       9.4764
      85       5.5391       6.6685
      86       5.4265       5.8659
      87       7.0584       5.3847
      88       5.2606       5.8083
      89       5.5838       6.6481
      90       5.6235       6.9264
      91       5.6708       6.2534
      92       5.3177       5.7591
      93       7.0435       6.6975
      94       5.6618      11.0275
      95       5.8139       7.8246
      96       5.8602       5.7383
      97       5.4734       7.1474
      98       6.6702       8.4316
      99       5.5436      12.6666
     100       5.9579       8.5141
     101       6.9454       8.5304
     102       6.6810       6.8942
     103       5.9838       6.5199
     104       5.6529       4.0199
     105       5.8321       3.8287
     106       5.6250       5.4488
     107       5.8667       6.1867
     108       5.8150      11.8053
     109       6.1814       8.7929
     110       6.2865       8.7320
     111       5.3137       3.6327
     112       6.1346       8.3804
     113       6.2093       7.8823
     114       5.1484       3.3910
     115       6.4314       4.8977
     116       5.8814       5.8617
     117       6.3944       8.6698
     118       5.3360       3.5360
     119       6.3077       5.3352
     120       5.8140       7.9178
     121       5.2337       3.7033
     122       5.2409       3.5068
     123       6.4037       4.9403
     124       5.9839       7.9418
     125       4.8758       3.8053
     126       5.3916       4.5513
     127       5.5812       7.2960
     128       5.5166       5.9878
     129       5.2753       5.9420
     130       5.2425       5.3582
     131       5.2962       4.7423
     132       5.9235       4.9670
     133       5.4496       6.2426
     134       5.2725       5.1310
     135       5.4653       4.5441
     136       5.6948       6.4526
     137       5.7948      11.0847
     138       5.4445       6.1785
     139       6.6371       6.5512
     140       6.2769       8.2657
     141       6.0623       5.2369
     142       5.4178       8.8066
     143       6.2802       8.0129
     144       5.6955       6.5848
     145       5.7588       6.1608
     146       4.9979       3.3067
     147       5.5599       7.0099
     148       6.0538       3.9170
     149       5.3779       3.8897
     150       6.3348       6.3018
     151       5.1504       4.4336
     152       6.9990       8.7559
     153       5.4894       5.7014
     154       6.3303       7.7126
     155       5.7479       7.9567
     156       5.2706       4.6003
     157       5.9231       7.8436
     158       6.1876       8.1940
     159       5.1709       4.4335
     160       5.8893       7.9279
     161       6.3088       7.1480
     162       5.0143       3.7843
     163       6.3914       8.4015
     164       5.5807       7.3914
     165       7.4151       9.5538
     166       6.9529       9.2093
     167       5.3574      10.3081
     168       5.1763       3.5250
     169       5.4736       6.0919
     170       7.9226       6.9101
     171       6.4179       5.5052
     172       6.3830       5.6939
     173       5.7143       5.6714
     174       6.9869       8.9375
     175       5.4828       3.0492
     176       5.6926       4.8672
     177       5.9146       7.8439
     178       5.2634       6.1484
     179       5.3063       6.3070
     180       5.7253       6.1002
     181       6.0660       6.0095
     182       5.7735       5.6358
     183       5.5982       6.4277
