#Frame        RoG_TIP RoG_TIP[Max]
       1       7.7987      10.7574
       2       7.0151       8.2564
       3       8.6563      10.2240
       4       8.0298      10.9444
       5       6.8374       4.8361
       6       6.8035       7.5149
       7       7.6005      17.6345
       8       7.2638       7.9819
       9       7.4443       7.8604
      10       6.8333       7.3347
      11       7.8900      10.9249
      12       7.3242       7.9519
      13       6.7645       6.9706
      14       6.7838       5.6422
      15       6.3644       6.6361
      16       6.6499      11.0784
      17       7.8455       7.4661
      18       7.5168       8.2968
      19       7.0490       6.1018
      20       6.3771       6.2372
      21       6.5710       5.0693
      22       6.9177       6.5046
      23       7.7997      10.5090
      24       6.8799       6.4534
      25       6.5846       6.0294
      26       7.1261       6.2600
      27       6.6025       5.4018
      28       6.4534       4.6196
      29       6.9111       6.2412
      30       6.6529       8.7015
      31       6.2479       7.4263
      32       6.8828       7.0543
      33       6.3351       5.9425
      34       7.0552       9.9395
      35       8.2712      12.6323
      36       6.8380       7.0672
      37       6.3973       8.2519
      38       6.8435       7.2385
      39       6.6134       8.2834
      40       6.2763       7.0343
      41       6.8395       8.5427
      42       6.4922       6.2445
      43       7.8499      11.5719
      44       7.7306      10.1379
      45       6.5010       8.2449
      46       7.2737      10.8213
      47       6.8943       7.9447
      48       7.3640      11.1965
      49       6.9935       7.7920
      50       6.8105       5.1430
      51       7.2521       8.6087
      52       6.5714       6.7180
      53       6.8361       4.8874
      54       6.2315       5.6958
      55       7.0049       9.7457
      56       6.5319       7.9579
      57       7.5092      10.8889
      58       7.4867       5.3291
      59       6.7521       8.0825
      60       6.4664       7.7631
      61       7.6237       9.6323
      62       7.2235       5.8290
      63       6.1462       4.8273
      64       6.3072       6.8075
      65       6.5009       6.9613
      66       7.1605      10.1630
      67       7.3581      10.1092
      68       7.2394       9.7456
      69       6.8545       8.6541
      70       6.4779       4.6204
      71       6.8858       8.3098
      72       6.4221       6.6659
      73       6.7045       7.8824
      74       6.9712       9.0965
      75       6.6173       4.5630
      76       6.1387       5.5386
      77       6.3913       6.2007
      78       7.4334       8.8394
      79       6.6298       8.2494
      80       6.9093       7.1220
      81       6.8614       8.4936
      82       6.5176       5.4165
      83       6.1690       5.6418
      84       6.1942       5.0320
      85       6.5215       6.6210
      86       6.7540       7.0858
      87       7.0433       8.9718
      88       7.1917       4.5790
      89       7.4167       8.3332
      90       6.6274       4.5463
      91       5.9171       4.7372
      92       8.0896       6.2251
      93       7.5295       8.2239
      94       7.0861       8.4237
      95       7.7655      10.0654
      96       6.8455       7.5115
      97       7.0290       8.6105
      98       6.2387       5.6255
      99       6.8165       8.1584
     100       6.2559       5.7914
     101       7.1992       9.2025
     102       6.9605       6.6333
     103       7.0247       7.5030
     104       6.7108       6.6072
     105       6.8071       8.2082
     106       6.4592       7.2330
     107       7.0520       8.3627
     108       6.4160       7.6562
     109       8.3614      10.0188
     110       8.1827      11.1548
     111       6.3185       6.3172
     112       7.5261       8.5287
     113       6.6495       6.9532
     114       6.2618       5.8741
     115       6.5046       8.4993
     116       6.6326       6.8788
     117       7.1531       9.5056
     118       6.2989       5.6506
     119       6.8581      12.6727
     120       8.0146      10.4917
     121       6.2909       5.9798
     122       7.8525       8.7552
     123       6.7189       7.9429
     124       7.1276       8.4523
     125       6.6456       7.2330
     126       7.1614       8.6692
     127       6.6013       7.9454
     128       6.4485       7.6841
     129       7.0689       9.0155
     130       6.6923       7.7058
     131       6.5899       6.9326
     132       6.4508       6.8685
     133       6.9903       8.7814
     134       6.2776       4.4818
     135       6.8871       7.6059
     136       6.3263       9.4092
     137       6.4374       5.2703
     138       6.7621       6.1371
     139       7.0953       7.5539
     140       6.5806       5.2498
     141       6.7030       8.0185
     142       6.7921       7.2549
     143       6.7654       5.7383
     144       6.6924       6.8054
     145       6.2973       5.1885
     146       6.9122       9.3054
     147       6.3390       4.4867
     148       6.8852       8.6923
     149       6.6400       7.3492
     150       6.8205       6.3782
     151       7.6487       9.0604
     152       6.7376       8.3886
     153       6.7748       8.8984
     154       6.7197       5.0864
     155       6.4086       7.3511
     156       7.2260       9.0222
     157       6.7209       8.1141
     158       6.6129       7.3110
